      91      1093.7429       613.0129         0.0000         0.0000         -36619.6161      4006.6326         0.3278         0.0000         0.0000         -30905.9000         0.0000    -30905.9000    -30905.9000         0.0000          -6199.6122     -6173.1454     79507.0000     -6199.6122     -6173.1454
      92      1088.6910       612.7300         0.0000         0.0000         -36629.3453      4008.5217         0.4008         0.0000         0.0000         -30919.0018         0.0000    -30919.0018    -30919.0018         0.0000          -6170.7738     -6174.6259     79507.0000     -6170.7738     -6174.6259
      93      1091.4281       612.5460         0.0000         0.0000         -36639.0599      4010.9276         0.4818         0.0000         0.0000         -30923.6764         0.0000    -30923.6764    -30923.6764         0.0000          -6151.3529     -6174.0137     79507.0000     -6151.3529     -6174.0137
      94      1120.2739       612.4707         0.0000         0.0000         -36658.4800      4017.3584         0.6672         0.0000         0.0000         -30907.7098         0.0000    -30907.7098    -30907.7098         0.0000          -6140.5218     -6166.2658     79507.0000     -6140.5218     -6166.2658
      95      1092.9103       612.5210         0.0000         0.0000         -36640.9987      4011.4717         0.4989         0.0000         0.0000         -30923.5968         0.0000    -30923.5968    -30923.5968         0.0000          -6148.5771     -6173.6187     79507.0000     -6148.5771     -6173.6187
      96      1091.7957       612.5389         0.0000         0.0000         -36639.5813      4011.0717         0.4863         0.0000         0.0000         -30923.6886         0.0000    -30923.6886    -30923.6886         0.0000          -6150.5732     -6173.9190     79507.0000     -6150.5732     -6173.9190
      97      1089.2363       613.2723         0.0000         0.0000         -36652.5220      4013.7593         0.5759         0.0000         0.0000         -30935.6783         0.0000    -30935.6783    -30935.6783         0.0000          -6161.7183     -6174.5287     79507.0000     -6161.7183     -6174.5287
      98      1091.4810       614.0641         0.0000         0.0000         -36665.5332      4016.8200         0.6736         0.0000         0.0000         -30942.4945         0.0000    -30942.4945    -30942.4945         0.0000          -6179.6027     -6173.7398     79507.0000     -6179.6027     -6173.7398
      99      1110.4066       615.8282         0.0000         0.0000         -36691.7752      4024.3172         0.8932         0.0000         0.0000         -30940.3299         0.0000    -30940.3299    -30940.3299         0.0000          -6234.4831     -6166.8203     79507.0000     -6234.4831     -6166.8203
     100      1096.7009       614.7364         0.0000         0.0000         -36675.9305      4019.5572         0.7570         0.0000         0.0000         -30944.1789         0.0000    -30944.1789    -30944.1789         0.0000          -6198.4588     -6171.9266     79507.0000     -6198.4588     -6171.9266
     101      1097.7569       614.8416         0.0000         0.0000         -36677.5083      4019.9978         0.7701         0.0000         0.0000         -30944.1418         0.0000    -30944.1418    -30944.1418         0.0000          -6201.6572     -6171.5453     79507.0000     -6201.6572     -6171.5453
     102      1096.8034       614.7469         0.0000         0.0000         -36676.0879      4019.6010         0.7583         0.0000         0.0000         -30944.1783         0.0000    -30944.1783    -30944.1783         0.0000          -6198.7722     -6171.8875     79507.0000     -6198.7722     -6171.8875
     103      1096.7168       614.7380         0.0000         0.0000         -36675.9549      4019.5640         0.7572         0.0000         0.0000         -30944.1788         0.0000    -30944.1788    -30944.1788         0.0000          -6198.5072     -6171.9203     79507.0000     -6198.5072     -6171.9203
     104      1096.7009       614.7364         0.0000         0.0000         -36675.9305      4019.5572         0.7570         0.0000         0.0000         -30944.1789         0.0000    -30944.1789    -30944.1789         0.0000          -6198.4588     -6171.9266     79507.0000     -6198.4588     -6171.9266
     105      1093.0054       615.1737         0.0000         0.0000         -36689.8234      4022.8369         0.8954         0.0000         0.0000         -30957.9120         0.0000    -30957.9120    -30957.9120         0.0000          -6187.1956     -6171.0544     79507.0000     -6187.1956     -6171.0544
     106      1093.2895       615.6614         0.0000         0.0000         -36703.9308      4026.9415         1.0459         0.0000         0.0000         -30966.9925         0.0000    -30966.9925    -30966.9925         0.0000          -6182.3376     -6167.1946     79507.0000     -6182.3376     -6167.1946
     107      1105.7911       616.7870         0.0000         0.0000         -36732.8422      4039.6278         1.3834         0.0000         0.0000         -30969.2529         0.0000    -30969.2529    -30969.2529         0.0000          -6184.3255     -6142.7360     79507.0000     -6184.3255     -6142.7360
     108      1178.6212       619.6510         0.0000         0.0000         -36794.6935      4143.0806         2.2040         0.0000         0.0000         -30851.1367         0.0000    -30851.1367    -30851.1367         0.0000          -6023.3012     -5805.6850     79507.0000     -6023.3012     -5805.6850
     109      1098.7678       616.3035         0.0000         0.0000         -36720.9166      4033.4566         1.2398         0.0000         0.0000         -30971.1489         0.0000    -30971.1489    -30971.1489         0.0000          -6182.5739     -6156.3937     79507.0000     -6182.5739     -6156.3937
     110      1099.3509       616.3503         0.0000         0.0000         -36722.1020      4033.9985         1.2538         0.0000         0.0000         -30971.1484         0.0000    -30971.1484    -30971.1484         0.0000          -6182.7464     -6155.3141     79507.0000     -6182.7464     -6155.3141
     111      1092.3642       614.8778         0.0000         0.0000         -36741.7327      4047.5959         1.5610         0.0000         0.0000         -30985.3338         0.0000    -30985.3338    -30985.3338         0.0000          -6081.0892     -6119.4232     79507.0000     -6081.0892     -6119.4232
     112      1109.1864       613.8939         0.0000         0.0000         -36761.8070      4071.6043         1.9035         0.0000         0.0000         -30965.2190         0.0000    -30965.2190    -30965.2190         0.0000          -5983.0262     -6045.1205     79507.0000     -5983.0262     -6045.1205
     113      1091.9904       615.0036         0.0000         0.0000         -36739.7511      4045.8887         1.5287         0.0000         0.0000         -30985.3397         0.0000    -30985.3397    -30985.3397         0.0000          -6090.6678     -6124.3002     79507.0000     -6090.6678     -6124.3002
     114      1092.1409       614.9423         0.0000         0.0000         -36740.7085      4046.7001         1.5442         0.0000         0.0000         -30985.3809         0.0000    -30985.3809    -30985.3809         0.0000          -6086.0551     -6122.0067     79507.0000     -6086.0551     -6122.0067
     115      1092.0107       614.8074         0.0000         0.0000         -36748.9657      4047.3915         1.5418         0.0000         0.0000         -30993.2143         0.0000    -30993.2143    -30993.2143         0.0000          -6090.8422     -6126.7235     79507.0000     -6090.8422     -6126.7235
     116      1093.5902       615.0165         0.0000         0.0000         -36757.3542      4048.9125         1.5406         0.0000         0.0000         -30998.2946         0.0000    -30998.2946    -30998.2946         0.0000          -6097.1538     -6128.3585     79507.0000     -6097.1538     -6128.3585
